,smiles,chembl_id,pIC50
2007,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccccc1,CHEMBL3654791,8.31069114087638
2008,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccccc1,CHEMBL3654792,8.113058294016584
2009,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccc(F)cc1,CHEMBL3654793,8.053940939614876
2010,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3(F)F)c2cn1)c1ccc(F)cc1,CHEMBL3654794,8.438183335681043
2011,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)(F)F)c2cn1)c1ccccc1,CHEMBL3654795,6.338850142755214
2012,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3)c2cn1)c1cc(F)ccn1,CHEMBL3654796,6.932557157223619
2013,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1cc(F)ccn1,CHEMBL3654797,8.13471831500439
2014,CCNC(=O)[C@H]1CC1c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,CHEMBL3654798,9.14593698813358
2015,CNC(=O)[C@H]1CC1c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,CHEMBL3654799,9.013452186585276
2016,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CN)c4ccccc4)ncc23)ccn1,CHEMBL3654800,6.614572485194869
2017,CCOC(=O)CCc1n[nH]c2cc(NC(=O)NCc3ccccc3)ncc12,CHEMBL3654801,7.399898744308609
2018,Cc1cc(-c2n[nH]c3c(C)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,CHEMBL3654802,8.80106813006779
2019,CCc1c(NC(=O)N[C@H](C)c2ccccc2)ncc2c(-c3ccnc(C)c3)n[nH]c12,CHEMBL3654803,8.174898588401996
2020,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccccn4)ncc23)ccn1,CHEMBL3654804,7.387640052032226
2021,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccn4)ncc23)ccn1,CHEMBL3654805,9.038958783046688
2022,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4C(F)(F)F)ncc23)ccn1,CHEMBL3654806,9.278024598414046
2023,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccc(F)nc4)ncc23)ccn1,CHEMBL3654807,8.838033383635926
2024,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CNC[C@@H]4c4ccccc4)ncc23)ccn1,CHEMBL3654808,8.339134521996131
2025,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4ccccc4)ncc23)ccn1,CHEMBL3654809,9.66334017654558
2026,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4)ncc23)ccn1,CHEMBL3654810,7.726767165956955
2027,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4F)ncc23)ccn1,CHEMBL3654811,9.179207618911796
2028,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4ccccc4F)ncc23)ccn1,CHEMBL3654812,9.767257937279263
2029,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4F)ncc23)ccn1,CHEMBL3654811,7.428640607246161
2030,CNC(=O)CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,CHEMBL3654813,7.364013888199167
2031,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(=O)N(C)C)ncc23)ccn1,CHEMBL3654814,7.281166281696138
2032,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4COC[C@@H]4O)ncc23)ccn1,CHEMBL3654815,7.82102305270683
2033,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(O)C(F)F)ncc23)ccn1,CHEMBL3654816,7.987584625237567
2034,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(F)(F)CO)ncc23)ccn1,CHEMBL3654817,8.419417123185633
2035,CC1=NOC(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,CHEMBL3654818,7.7544873321858505
2036,CC1=NOC(C)(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1,CHEMBL3654819,7.664141088680182
2037,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(N(C)C)CCC4)ncc23)ccn1,CHEMBL3654820,6.901702463505302
2038,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)C(F)(F)F)ncc23)ccn1,CHEMBL3654821,7.8687022034023775
2039,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(O)C(F)(F)F)ncc23)ccn1,CHEMBL3654822,8.093449480898549
2040,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCOC(C)(C)C4)ncc23)ccn1,CHEMBL3654823,7.6278247138849355
2041,CNC1(CNC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)CCOC1,CHEMBL3654824,7.270025714300444
2042,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CN(C)CCO4)ncc23)ccn1,CHEMBL3654825,8.225556031075035
2043,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCF)ncc23)ccn1,CHEMBL3654826,8.313810765755976
2044,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)CO)ncc23)ccn1,CHEMBL3654827,7.591590421531571
2045,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4(C#N)CC4)ncc23)ccn1,CHEMBL3654828,7.036164969297852
2046,COCC(C)NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,CHEMBL3654829,7.9344202852715515
2047,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)(C)CO)ncc23)ccn1,CHEMBL3654830,6.983384452442823
2048,CC[C@H](CO)NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,CHEMBL3654831,7.61852390972497
2049,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C)ncc23)ccn1,CHEMBL3654832,7.821886747685368
2050,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4C)ncc23)ccn1,CHEMBL3654833,8.445147565627945
2051,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccccc4C)ncc23)ccn1,CHEMBL3654834,9.269702337902851
2052,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CCCCC4)ncc23)ccn1,CHEMBL3654835,8.171791385532055
2053,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CC4)ncc23)ccn1,CHEMBL3654836,8.082547008070337
2054,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4C4CCOCC4)ncc23)ccn1,CHEMBL3654837,7.0140797798764325
2055,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4c4ccc(F)cc4)ncc23)ccn1,CHEMBL3654838,9.135904426575753
2056,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCC4=CCCC4)ncc23)ccn1,CHEMBL3654839,8.755228238504705
2057,CN1C[C@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)[C@@H](c2ccccc2)C1,CHEMBL3654840,7.376130731649698
2058,CN1C[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)[C@H](c2ccccc2)C1,CHEMBL3654841,9.404724288197901
2059,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4ccccc4C)ncc23)ccn1,CHEMBL3654842,9.270106596036761
2060,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@@H]4c4ccccc4C)ncc23)ccn1,CHEMBL3654843,7.178683029408902
2061,CC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,CHEMBL3654844,7.380489279161502
2062,CC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccn1,CHEMBL3654845,9.312292720375181
2063,O=C(NCCC1CCOC1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3654846,8.775466937393913
2064,O=C(NCC1CCOC1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3654847,8.609241471261283
2065,O=C(NCc1ncco1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3654848,8.34756025241058
2066,O=C(NCc1ccno1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3654849,9.002351545103794
2067,CN1CC(c2ccccc2)NC(Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)O1,CHEMBL3654850,9.052762392129333
2068,CN(C)CCNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3654851,7.615109203469446
2069,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)NC(C)c4ccccn4)ncc23)ccn1,CHEMBL3654852,8.611188586526476
2070,CN1CCOC(CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,CHEMBL3654853,8.801617869991706
2071,CC(CNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)N(C)C,CHEMBL3654854,7.589054141312225
2072,CC(CN(C)C)NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3654855,7.153106456683375
2073,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4cc(Cl)ccn4)ncc23)ccn1,CHEMBL3654856,8.976336081802206
2074,COc1ccnc([C@H](C)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)c1,CHEMBL3639537,6.187153463032929
2075,COc1ccnc([C@@H](C)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)c1,CHEMBL3654857,8.814457845145625
2076,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ncccc4F)ncc23)ccn1,CHEMBL3654858,9.155709256745657
2077,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(C#N)cc4)ncc23)ccn1,CHEMBL3654859,7.371713268910486
2078,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(C#N)cc4)ncc23)ccn1,CHEMBL3654860,9.06489597884855
2079,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccncc4)ncc23)ccn1,CHEMBL3654861,7.660151216962363
2080,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccncc4)ncc23)ccn1,CHEMBL3654862,8.821023052706831
2081,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(c4ccccc4)C4CCCO4)ncc23)ccn1,CHEMBL3654863,9.247183568811728
2082,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(c4ccc(F)cc4)C4CCCO4)ncc23)ccn1,CHEMBL3654864,9.029095501846216
2083,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)CC4CCCO4)ncc23)ccn1,CHEMBL3654865,8.230401151612554
2084,COCC(NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(C(F)(F)F)cn1,CHEMBL3654866,7.616184634019569
2085,CCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,CHEMBL3654867,8.563519304990505
2086,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(-n4ccnn4)cc3)c2cn1)c1ccc(F)cc1,CHEMBL3654868,8.25649023527157
2087,Cc1nocc1-c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccc(F)cc3)ncc12,CHEMBL3654869,7.061530311632355
2088,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCCCC4)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3654870,8.006563769502389
2089,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CCN(c5ccc(F)cc5)CC4C)ncc23)ccn1,CHEMBL3654871,7.488250288655017
2090,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nncn4c3)c2cn1)c1ccc(F)cc1,CHEMBL3654872,9.236197775925408
2091,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(-n4nccn4)cc3)c2cn1)c1ccc(F)cc1,CHEMBL3654873,7.346498053037067
2092,Cc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)s1,CHEMBL3654874,7.932557157223619
2093,Cc1csc(-c2ccc(-c3n[nH]c4cc(NC(=O)N[C@H](C)c5ccc(F)cc5)ncc34)cn2)n1,CHEMBL3654875,5.90031935889075
2094,CC(C)Oc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,CHEMBL3654876,8.62745619924093
2095,COc1cncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)n1,CHEMBL3654877,8.279179418229656
2096,COc1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,CHEMBL3654878,9.127028369261556
2097,COc1cncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)c1,CHEMBL3654879,8.500038134403809
2098,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3654880,8.338471259868017
2099,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCOCC4)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3654881,9.10612732120492
2100,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)cc1,CHEMBL3654882,8.753747687700677
2101,COc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cc(C(F)(F)F)n1,CHEMBL3654883,6.4214753947250065
2102,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C#N)c3)c2cn1)c1ccc(F)cc1,CHEMBL3654884,8.753501419204198
2103,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)cc1,CHEMBL3654885,9.329105046479789
2104,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nnn(C)c4c3)c2cn1)c1ccc(F)cc1,CHEMBL3654886,9.510041520575164
2105,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5ncccc54)ncc23)ccn1,CHEMBL3654887,8.827105302247825
2106,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5cccnc54)ncc23)ccn1,CHEMBL3658632,8.90204892900585
2107,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCc5ccncc54)ncc23)ccn1,CHEMBL3658633,8.744486287180466
2108,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCSc5ccccc54)ncc23)ccn1,CHEMBL3658634,8.68214551066853
2109,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCCc5ccccc54)ncc23)ccn1,CHEMBL3658635,8.784891418946907
2110,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCOc5cc(C#N)ccc54)ncc23)ccn1,CHEMBL3658636,7.151256818104316
2111,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCOc5cc(F)ccc54)ncc23)ccn1,CHEMBL3658637,8.19852768647853
2112,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(c5ccc(OC(F)(F)F)cc5)CC4)ncc23)ccn1,CHEMBL3658638,7.03810452633215
2113,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4(c5ccc(F)cc5)CC4)ncc23)ccn1,CHEMBL3658639,8.551757587365561
2114,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCc5ccc(F)cc54)ncc23)ccn1,CHEMBL3658640,8.428757149439775
2115,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CC(C)(C)Oc5ccccc54)ncc23)ccn1,CHEMBL3658641,8.226652458019178
2116,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCOc5ccccc54)ncc23)ccn1,CHEMBL3658642,8.07805354577059
2117,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)cc4)ncc23)ccn1,CHEMBL3658643,9.024384402033105
2118,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCOc5ccccc54)ncc23)ccn1,CHEMBL3658644,9.306360973838451
2119,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCS(=O)(=O)c5ccccc54)ncc23)ccn1,CHEMBL3658645,8.79236563261104
2120,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCOc5cc(F)ccc54)ncc23)ccn1,CHEMBL3658646,7.8326826652518236
2121,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCN(S(C)(=O)=O)c5ccccc54)ncc23)ccn1,CHEMBL3658647,8.870310107800698
2122,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CC(c5cccc(F)c5)C4)ncc23)ccn1,CHEMBL3658648,7.36291072646967
2123,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](c4ccc(F)cc4)C(F)(F)F)ncc23)ccn1,CHEMBL3658649,6.946537395074545
2124,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccc(F)cc4)C(F)(F)F)ncc23)ccn1,CHEMBL3658650,8.007623240201196
2125,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658651,8.718739312944987
2126,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(=O)[nH]c3)c2cn1)c1ccc(F)cc1,CHEMBL3658652,9.517555208081735
2127,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCc5cc(Cl)ccc54)ncc23)ccn1,CHEMBL3658653,7.065653073261744
2128,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCCOc5ccccc54)ncc23)ccn1,CHEMBL3658654,8.081812338641074
2129,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCOc5ccccc54)ncc23)ccn1,CHEMBL3658642,9.417595701980972
2130,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCOc5cc(F)ccc54)ncc23)ccn1,CHEMBL3658655,8.018226681372253
2131,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)cc1,CHEMBL3654882,8.835944708106549
2132,Cc1cc(-c2n[nH]c3cc(NC(=O)N4CCN(c5ccc(F)cc5)C[C@H]4C)ncc23)ccn1,CHEMBL3658656,5.640923773940737
2133,COCCn1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,CHEMBL3658657,7.552376902239714
2134,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(O)nc3)c2cn1)c1ccccc1,CHEMBL3658658,9.436281660034322
2135,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(-n4cccn4)nc3)c2cn1)c1ccccc1,CHEMBL3658659,8.352910571283445
2136,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(N(C)S(C)(=O)=O)nc3)c2cn1)c1ccccc1,CHEMBL3658660,8.444059562181488
2137,COCCN(C)c1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,CHEMBL3658661,7.614036429399302
2138,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn4ncnc4c3)c2cn1)c1ccccc1,CHEMBL3658662,9.17698247655395
2139,O=C(Nc1cc2[nH]nc(C3CC3)c2cn1)N[C@@H]1CCCOc2ccccc21,CHEMBL3658663,8.572676213642753
2140,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658664,9.2208365762355
2141,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(N4CCOCC4)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3658665,8.978397283971757
2142,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N4CCOCC4)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658666,8.931072388317927
2143,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(OC)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3658667,8.935916564036404
2144,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn4ncnc4c3)c2cn1)c1ccc(F)cc1,CHEMBL3658668,8.871600731282193
2145,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4c(c3)nnn4C)c2cn1)c1ccc(F)cc1,CHEMBL3658669,9.250109158728579
2146,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cncc(OC)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658670,8.506681391767899
2147,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3658671,8.493359694433497
2148,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C#N)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658672,8.756713853916553
2149,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C(F)(F)F)nc3)c2cn1)c1ccc(F)cc1,CHEMBL3658673,7.607303046740334
2150,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(N4CCNCC4)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658674,9.091675860723822
2151,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(-n4ccnn4)cc3)c2cn1)c1ccc(F)cc1,CHEMBL3658675,8.756961951313706
2152,Cc1cncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)c1,CHEMBL3658676,8.74521031260279
2153,CC(C)CN(C)c1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,CHEMBL3658677,7.35144484433733
2154,COc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)ccn1,CHEMBL3658678,8.185486047631763
2155,CCS(=O)(=O)c1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(F)cc4)ncc23)cn1,CHEMBL3658679,7.582362260347771
2156,COc1ncc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCCOc5ccccc54)ncc23)cn1,CHEMBL3658680,9.124475736050691
2157,COc1ncc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,CHEMBL3658681,9.144723196169908
2158,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnc(OC)nc3)c2cn1)c1ccccc1,CHEMBL3658682,9.05551732784983
2159,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(C)n4)ncc23)ccn1,CHEMBL3658683,8.713543530253018
2160,CN1CC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,CHEMBL3658684,8.73400362950492
2161,CO[C@H]1CN(C)C[C@@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3658685,8.945770090136604
2162,CO[C@@H]1CN(C)C[C@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3658686,7.519418213170831
2163,CCO[C@H]1CN(C)C[C@@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3658687,9.283245642567303
2164,CCO[C@@H]1CN(C)C[C@H]1NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,CHEMBL3658688,7.594482893023624
2165,CN1CC[C@@H](CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,CHEMBL3658689,9.005990966876388
2166,CN1CC[C@H](CNC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,CHEMBL3658690,8.930331903088405
2167,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658691,8.007623240201196
2168,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccc(F)cc1,CHEMBL3658692,9.651695136951838
2169,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CNC[C@H]4F)ncc23)ccn1,CHEMBL3658693,8.402414498247795
2170,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCN(CC(F)(F)F)C4)ncc23)ccn1,CHEMBL3658694,8.451119437362484
2171,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CCN(CC(F)(F)F)C4)ncc23)ccn1,CHEMBL3658695,9.349206960348068
2172,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)C[C@@H]4F)ncc23)ccn1,CHEMBL3658696,8.802995271976954
2173,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccc(F)c(F)c4)ncc23)ccn1,CHEMBL3658697,7.247951552180561
2174,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(CC(F)(F)F)C[C@H]4c4ccccc4)ncc23)ccn1,CHEMBL3658698,8.514704561273911
2175,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](CN)c4ccccc4)ncc23)ccn1,CHEMBL3654800,7.535957794561189
2176,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4c5ccccc5CC4O)ncc23)ccn1,CHEMBL3658699,8.874193541860473
2177,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(-c5ccccc5)c4)ncc23)ccn1,CHEMBL3658700,8.47095482923423
2178,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CCO)c4ccccc4)ncc23)ccn1,CHEMBL3658701,9.477686204843332
2179,Cc1cc(-c2n[nH]c3cc(NC4NC(c5ccccc5)CN(C)O4)ncc23)ccn1,CHEMBL3658702,9.131473113231797
2180,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)c4cccnc4)ncc23)ccn1,CHEMBL3658703,8.987584625237567
2181,Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4noc5ccccc45)ncc23)ccn1,CHEMBL3658704,8.85294232897164
2182,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccc(F)c(F)c4)ncc23)ccn1,CHEMBL3658697,9.00100002778168
2183,Cc1ccc(C(C)NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)nc1,CHEMBL3658705,8.216239304256076
2184,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(Cl)c(C)c4)ncc23)ccn1,CHEMBL3658706,6.141041945281994
2185,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(Cl)c(C)c4)ncc23)ccn1,CHEMBL3658707,8.53551045256603
